Incident Index,Minimum Travel Time
0,905.135378793244
1,646.0000000001319
2,682.5013005282646
3,324.26699692362916
4,901.7999999999998
5,740.6000000001242
6,694.1000000000854
7,1033.7847753894273
8,598.956323063426
9,350.4000000000854
10,172.6
11,1045.796371193491
12,1225.0108797151531
13,642.1754054187834
14,186.74073892894674
15,592.6722378685076
16,733.7468980385462
17,710.0669969236292
18,1783.5
19,1470.5865859148919
20,731.2290086735138
21,708.4000000000548
22,587.9999999999999
23,265.78219742884505
24,1280.6000000000001
25,516.9967310507592
26,574.8857890096035
27,0.0
28,306.4555748623351
29,853.6417798908295
30,174.20000000010694
31,560.8000000000854
32,764.9001941951583
33,1275.9320835365907
34,267.06699692359774
35,587.4409091314989
36,614.0408195990176
37,822.6881154718379
38,1304.3103615769285
39,917.6417798909027
40,877.2417798908297
41,389.12566820227704
42,57.5
43,830.9745336949377
44,639.9299427172729
45,262.1295346318983
46,620.1729201359119
47,747.6905076898539
48,569.6155921432353
49,633.2107008088863
50,116.3
51,587.9000000000734
52,1035.2001941951585
53,304.485859203744
54,601.0
55,297.1754992861809
56,671.7669969236292
57,655.7324524397172
58,1219.543234940431
59,448.1841717525339
60,548.0707148043268
61,1103.4938927969852
62,794.7210462044184
63,535.485859203744
64,157.9346091265832
65,1144.1223464867287
66,665.7754054187834
67,1329.5568679876549
68,655.7324524397172
69,165.8
70,628.8645154548803
71,653.1857890096035
72,0.0
73,543.869937250611
74,561.2565297309789
75,180.10000000002904
76,974.860000000218
77,207.90000000010693
78,693.8115548073331
79,484.6000000000593
80,1237.7754054187835
81,727.3000000000734
82,952.8067533224724
83,588.0904644869967
84,877.2417798908297
85,457.1001941951583
86,0.0
87,928.3000000000852
88,612.1210462043765
89,448.24221284829093
90,595.913928664197
91,856.0
92,171.06870451193868
93,1146.1108797151533
94,999.4435140059903
95,936.9034182335357
96,34.0
97,1497.286585914892
98,412.9388368592382
99,627.6000000000854
100,1214.0000000000002
101,1135.7999999999997
102,721.8000000000851
103,1211.0754054187835
104,1231.7902822250219
105,434.04177989064715
106,1066.80000000003
107,172.6
108,422.6000000000001
109,532.3985102783766
110,874.6399853861761
111,413.9000000002179
112,817.356166843667
113,591.0050000000954
114,0.0
115,347.4
116,199.3
117,168.40000000010693
118,513.1192961147991
119,950.6694652120445
120,649.7
121,435.16747505190847
122,1075.2199965977034
123,632.9001941951584
124,621.6019785825483
125,433.49999999999994
126,869.5001941951583
127,941.8111891069296
128,219.33329708873305
129,911.9982880829244
130,647.0982880829243
131,610.200000000118
132,781.7745336949376
133,633.9210462043765
134,1332.256867987655
135,643.5623204376968
136,307.46451545488026
137,687.3839167988535
138,201.8
139,620.313928664197
140,697.8000000000734
141,681.7527201191378
142,884.3108797151533
143,549.8962063108207
144,870.4337122622022
145,884.5000000000852
146,1146.0013005284145
147,498.3
148,1207.6875931549241
149,972.4417798909027
150,1018.9320571138142
151,471.29334418704036
152,359.7462501272538
153,273.79999999999995
154,621.7
155,568.1388368592657
156,524.2527822879488
157,115.30000000000001
158,434.04177989064715
159,1410.4234832602353
160,143.09999999999997
161,935.7174416222125
162,751.4000000000909
163,804.1580603400431
164,907.8426192531592
165,920.5479311357064
166,209.9669969235244
167,1382.2000000000003
168,622.400000000107
169,915.1000000000594
170,533.500000000132
171,686.2001941951584
172,1337.1097854222432
173,1379.1000000000574
174,1091.3509575637906
175,829.5
176,795.0435069649982
177,277.7
178,1456.970568393894
179,740.4490611155132
180,760.7267746648063
181,616.8674750519084
182,564.7435140059904
183,831.821046204454
184,0.0
185,663.943506964998
186,986.3378991938282
187,267.7
188,601.3732511771792
189,22.3
190,640.0567147856187
191,235.60000000010692
192,969.000000000091
193,969.3891850624706
194,788.3568679875937
195,570.2
196,1146.1108797151533
197,778.700000000284
198,1001.846983620847
199,1726.3142706012256
200,1351.8950903612752
201,224.0631095710904
202,1301.021998438164
203,1050.000000000061
204,562.8840383072011
205,287.2
206,888.5019785825482
207,383.3563514338668
208,615.9
209,538.4022936535152
210,915.2552462132547
211,668.1703284773348
212,279.1839167988534
213,679.4999999999999
214,5.787045798669853
215,734.9000000001643
216,2939.6907004674927
217,630.7001941951584
218,251.15076451151765
219,894.5231390039255
220,544.5
221,1378.8999999999996
222,951.1435140059904
223,838.8839167988533
224,824.6664842025843
225,892.0000000000852
226,643.3000000000854
227,1288.7971110603687
228,486.0
229,320.40000000000003
230,1101.00000000003
231,710.4000000001241
232,573.5
233,23.599999999999998
234,636.1135397208557
235,377.30000000008545
236,1033.7847753894273
237,996.6
238,1591.1578049301777
239,209.9669969235244
240,191.44782288415752
241,3.3
242,853.6417798908295
243,423.085859203744
244,36.7
245,1585.9571569005093
246,448.24221284829093
247,820.789888582202
248,803.0000003000005
249,690.7000000000854
250,386.05635143386684
251,18.7
252,764.9802242931113
253,394.46451545488026
254,527.0231390039254
255,9.8
256,708.9210462045038
257,218.09999999999997
258,1364.3865859148918
259,786.9001941951583
260,73.8
261,679.6000000000822
262,493.22857405978715
263,426.39943822519984
264,790.9000000000822
265,170.90000000002794
266,133.00000000000003
267,907.800000000061
268,466.5669969236292
269,688.3745336949376
270,658.9000000000001
271,770.3007498318357
272,687.613928664197
273,1008.2000000000852
274,240.8025764824172
275,522.1000000000855
276,359.1508628554534
277,761.2911715097515
278,1213.600000000093
279,1292.276821122595
280,984.5642640991681
281,259.285859203744
282,1119.0345242724263
283,800.1247669387943
284,1206.1604166634543
285,1002.8386110218305
286,197.87278091061413
287,849.3514998515061
288,749.9324524397172
289,708.9210462045038
290,312.900000000085
291,692.1000000001242
292,547.3865489713122
293,310.0
294,246.28585920374402
295,676.985859203744
296,776.4676065170349
297,386.21016962821204
298,679.7019785825482
299,383.33235027397177
300,996.5555748623939
301,210.7
302,803.9672724547366
303,936.6000000000909
304,1640.9000000000003
305,811.3488150585962
306,626.4985102783767
307,767.068697614683
308,454.2
309,1514.2000000001444
310,571.9000000000001
311,312.900000000085
312,19.6
313,0.0
314,399.69999999999993
315,168.20000000003773
316,462.0000000000001
317,136.0
318,450.57863841210417
319,79.285859203744
320,79.285859203744
321,577.1829572672864
322,1184.2419815137575
323,155.6000000000822
324,501.0000000000588
325,770.9621901507637
326,1288.7971110603687
327,529.4486737136822
328,530.9527822879488
329,897.6779204681316
330,10.329060795602723
331,812.389888582202
332,19.6
333,1164.3223464867287
334,793.301213074875
335,723.4440473186036
336,627.6692728746448
337,704.0000000000954
338,976.0417798909027
339,780.2929546332343
340,671.7669969236292
341,803.9672724547366
342,441.19919054869996
343,870.6000000000001
344,426.056323063426
345,100.30000000000001
346,717.2435069649981
347,449.70000000003773
348,602.9440473186036
349,1217.1231258484922
350,1046.9868169320482
351,920.4108797151533
352,1103.4938927969852
353,499.60000000008546
354,398.2645154548802
355,625.6949450453511
356,622.0920947363367
357,123.82906079560273
358,0.0
359,201.8
360,708.9210462045038
361,70.6209820939316
362,606.4621462483555
363,460.2352539819917
364,829.113928664197
365,942.5087451675621
366,671.0690359077898
367,584.6440473186036
368,0.0
369,849.9858450726355
370,780.1558833889145
371,308.8
372,601.4435140059904
373,888.0389839390666
374,0.0
375,752.611554807333
376,279.5437883350281
377,760.0000000000593
378,913.0488150585962
379,354.49999999999994
380,1341.1103615769284
381,502.2468980385462
382,407.3785656210067
383,289.6756745674104
384,0.0
385,724.600000000107
386,417.23754214659414
387,387.5
388,185.80000000021792
389,838.8642640991682
390,1028.0868169320484
391,643.8600483405098
392,926.6457722834166
393,514.5004100670865
394,517.0586478849422
395,760.0000000000593
396,834.9867671724018
397,236.0
398,710.1001941951583
399,422.12554372382175
400,749.1918934458758
401,150.26870451193867
402,168.20000000003773
403,890.9858592037441
404,730.6149266070868
405,406.69999999999993
406,819.4000000000001
407,993.7000000000852
408,80.2
409,379.4
410,727.832350273972
411,624.7
412,968.5624943412264
413,691.3000000000594
414,0.0
415,226.8
416,277.3256682022058
417,848.3042548973095
418,658.3935560434276
419,334.8437883350282
420,944.6000000000003
421,455.80000000000007
422,34.46947809218844
423,811.9089410020629
424,730.7139286641969
425,364.4563514338668
426,817.8000003000006
427,0.0
428,560.9388368592656
429,988.5000000000315
430,777.4462133866475
431,907.8426192531592
432,745.6019785825482
433,813.0873304801734
434,553.7674750519085
435,157.9346091265832
436,610.200000000118
437,715.685859203744
438,36.5
439,557.4662410405077
440,564.6000000001467
441,1030.7999999999997
442,604.8000000000854
443,588.4829572675043
444,823.6858592037439
445,189.6982880829243
446,699.5
447,279.5437883350281
448,1110.3754054187834
449,1119.1568679875936
450,748.5987400513458
451,990.0257703240004
452,1019.1019785825483
453,696.6468980385463
454,739.3210462044395
455,709.6256682023779
456,997.1108797152126
457,774.9000003000004
458,84.7
459,724.8245395450103
460,1355.2377624594212
461,193.285859203744
462,407.3785656210067
463,238.42313900392531
464,751.6149266070868
465,614.0408195990176
466,500.1858592037441
467,267.06699692359774
468,786.3858592037441
469,896.9034182335357
470,570.8089410020631
471,904.7000003000287
472,869.5001941951583
473,718.0674750519084
474,687.3839167988535
475,482.5270248339377
476,74.10000000002968
477,1198.498288082954
478,0.0
479,372.04867371368215
480,224.0631095710904
481,511.0
482,8.381903171539308e-11
483,716.0000000000852
484,191.44782288415752
485,383.33235027397177
486,32.747824841921094
487,780.785859203744
488,409.8
489,984.4389839390666
490,552.8840383072011
491,345.64378833502815
492,1207.2345242724264
493,342.8478228841575
494,704.3674750519085
495,307.56990468561696
496,915.3490611155133
497,1585.9571569005093
498,1001.4417798909028
499,666.7388368592657
500,0.0
501,863.5431625647157
502,109.4
503,1270.6155921432353
504,863.5431625647157
505,924.7615757718086
506,669.6646687855399
507,905.0767707779225
508,587.9000000000734
509,421.23754214659414
510,590.5001941951583
511,941.0203406410759
512,752.611554807333
513,896.885859203744
514,1012.5834206066603
515,663.8707148043269
516,1217.1231258484922
517,878.0000003000007
518,578.4720779438057
519,1129.5847753895198
520,295.55502371304567
521,300.8669969236292
522,91.6
523,624.7927876311489
524,615.9829572675043
525,1292.4000000000594
526,688.4674750519084
527,597.6000000000856
528,588.2
529,598.7000000000357
530,300.8563514338668
531,839.521046204454
532,679.7858592037439
533,980.4000000000001
534,304.485859203744
535,123.19999999999999
536,201.46231479348194
537,646.689945451946
538,864.1985102783767
539,841.6000000000571
540,394.46451545488026
541,696.0000000000954
542,498.0720779438057
543,1529.1000000000595
544,1144.1223464867287
545,445.5399052963543
546,244.73357010934373
547,775.2935560434275
548,758.3785659210073
549,1062.0847753894273
550,704.3674750519085
551,724.600000000107
552,562.7891012620095
553,839.0000000000613
554,258.60000000008546
555,888.5019785825482
556,586.9798712347069
557,0.0
558,536.7563570845799
559,610.200000000118
560,402.13245243971744
561,788.3568679875937
562,756.5111776767492
563,913.0258465692517
564,778.8111776767491
565,710.1001941951583
566,308.8
567,811.3935560434277
568,0.0
569,576.9000000000588
570,1262.8133117729021
571,573.1927876311488
572,457.59999999999997
573,1025.6834034691472
574,588.4829572675043
575,1026.3672724547366
576,483.80019419515827
577,1997.5506878637975
578,219.64867371368214
579,161.785859203744
580,1395.62532652011
581,9.2
582,407.8
583,804.8247669387944
584,790.8745336949377
585,821.0512176838993
586,889.3000000000911
587,945.8932853802756
588,1224.8568679876548
589,1119.0000000000548
590,457.78589121384584
591,601.8000000002514
592,625.9672724547366
593,619.8932853802758
594,1218.1260367946454
595,590.9860015243163
596,724.8245395450103
597,2671.2907004674926
598,626.4985102783767
599,360.49851027837667
600,1121.0604166634544
601,436.86451545488023
602,1140.4000000000608
603,985.7570312085502
604,396.60000000005874
605,161.0
606,288.25917194045746
607,0.0
608,443.69851027837666
609,228.89999999999995
610,763.0926280110149
611,853.9568679875937
612,927.2664842025843
613,906.5555748624236
614,775.2000000000851
615,1193.800000000055
616,244.96451545488017
617,1186.4720779438055
618,1224.8568679876548
619,679.804580471002
620,510.69999999999993
621,360.50874884330824
622,745.7935560434275
623,358.30860858804726
624,519.0
625,1282.7000000000548
626,878.1985102783767
627,731.9666245411806
628,229.40000000005872
629,1217.1231258484922
630,175.47174005709746
631,1089.5438417463545
632,669.5247669387945
633,570.2
634,1023.0000003000005
635,553.6148514271207
636,581.3000000000001
637,1335.2999999999997
638,1224.8568679876548
639,682.5013005282646
640,1247.1595690736983
641,19.6
642,1088.2918691951513
643,345.0563514338668
644,697.9324524397172
645,697.0623204376968
646,489.9
647,1364.3865859148918
648,130.6
649,19.6
650,1216.9000003000003
651,954.2879579284141
652,0.0
653,680.2453575924649
654,122.963109571063
655,84.7
656,621.1674750519084
657,218.2119610708571
658,749.1918934458758
659,758.5000003000007
660,705.1086149430785
661,287.7
662,489.40000000005875
663,466.5669969236292
664,870.6000000000001
665,1119.0133117728665
666,814.8000000000612
667,551.0621462483555
668,822.0389839390666
669,930.3754054187834
670,314.29285568495334
671,1323.6511950255938
672,1118.9000003000003
673,870.1000000000611
674,365.4000000000593
675,342.8478228841575
676,287.30000000010693
677,684.3000003000006
678,1023.0000003000005
679,979.3019785825483
680,373.7645154548802
681,191.7
682,1277.2435140059904
683,288.64378833502815
684,568.0
685,434.9669972836298
686,1146.0013005284145
687,263.6000000000274
688,340.10000000008546
689,1658.7199965977939
690,469.43990529635425
691,122.785859203744
692,588.0904644869967
693,550.6645154548803
694,189.6982880829243
695,140.7
696,1129.964903291009
697,714.1858592037441
698,592.8000000000735
699,665.7754054187834
700,490.6
701,336.3858592037441
702,339.0000000001069
703,653.8754054187833
704,552.4295831917332
705,892.0000000000852
706,466.5669969236292
707,184.7
708,762.6324524397172
709,674.2173354738534
710,383.24148414259815
711,948.6001941951583
712,763.0926280110149
713,480.50000000021794
714,516.8001941951583
715,306.7891161802467
716,625.1001186304371
717,934.6322610051607
718,526.3644916590199
719,859.1852471135732
720,258.5064568385505
721,840.785859203744
722,658.9000000000001
723,889.3000000000911
724,586.9891012620095
725,658.2465350600842
726,1527.310879715333
727,599.0996384499475
728,492.6
729,719.5857890096034
730,1087.6000000000736
731,572.1000003000006
732,1164.3223464867287
733,452.00000000006105
734,122.963109571063
735,1079.1999999999998
736,995.8217169059116
737,379.0669969236292
738,570.8089410020631
739,847.3858450726354
740,1197.3579681837398
741,1034.4000000000735
742,594.6000000001111
743,238.42313900392531
744,579.1019785825483
745,267.06699692359774
746,1017.0552462132547
747,1123.8320835365907
748,880.0000000000911
749,591.7829572675042
750,898.9552462132548
751,644.3000000001242
752,946.7201888680204
753,697.0623204376968
754,436.8468980385462
755,1350.1
756,615.9829572675043
757,236.2
758,777.6664842025843
759,1008.0000000000734
760,315.80000000008545
761,480.35557486233506
762,338.985859203744
763,1016.6386110219195
764,804.5745336949377
765,466.5669969236292
766,766.7086149430784
767,1141.2133117728663
768,817.185859203744
769,1153.5109611869398
770,378.09851027837664
771,320.1001941951583
772,630.0138916189331
773,219.10000000010695
774,451.6865827666347
775,207.2982880829243
776,484.6000000000593
777,63.747824842011894
778,1036.3340820856013
779,1000.1611749803438
780,0.0
781,1224.8568679876548
782,802.0485238930142
783,398.2645154548802
784,1017.0552462132547
785,1008.2000000000852
786,78.6
787,710.5621462483555
788,857.8138916189331
789,1247.7754054187835
790,258.60000000008546
791,323.29828808292433
792,381.5999999999999
793,534.7962063108207
794,132.9849847951766
795,290.72993671754983
796,100.6
797,291.20000000000005
798,1268.1000003000004
799,25.168704511938675
800,264.69999999999993
801,823.7839167988534
802,191.44782288415752
803,404.2674750519085
804,373.7645154548802
805,977.7
806,609.0999999999999
807,217.74867371368214
808,626.0000000000001
809,1141.2133117728663
810,663.8707148043269
811,550.4
812,688.3745336949376
813,196.09999999999997
814,308.8
815,80.2
816,624.4981653820371
817,345.64378833502815
818,614.0408195990176
819,889.0839167988534
820,1000.3291640188114
821,720.2000000001241
822,219.40000000021791
823,603.6649624099966
824,0.0
825,68.0
826,445.5399052963543
827,916.0873476762754
828,994.5999999999999
829,156.4
830,1329.5568679876549
831,766.5247669387943
832,426.39943822519984
833,147.2
834,986.6217169059115
835,485.5563514338667
836,23.104615384615386
837,568.8000000000611
838,878.4463151458458
839,1100.600194195158
840,407.3785656210067
841,615.8745336949376
842,1201.687741695448
843,263.1139286641969
844,603.6649624099966
845,342.8478228841575
846,643.3457821979014
847,801.8202083709308
848,927.7929546332343
849,135.3563514338668
850,603.487400331809
851,906.5555748624236
852,1820.9101593614907
853,669.443506964998
854,470.1000000000356
855,908.9820982384707
856,1224.8568679876548
857,534.7962063108207
858,990.8139286643326
859,740.2918934458759
860,588.0000000000001
861,547.8468980385462
862,940.7000000000002
863,712.2669969236292
864,948.9935560434276
865,870.4337122622022
866,1249.986585914892
867,682.5013005282646
868,0.0
869,1126.80000000003
870,1019.3108797151847
871,267.06699692359774
872,172.6
873,998.7958459419724
874,1151.9102045435097
875,432.2352539819917
876,874.8231390039255
877,1207.2345242724264
878,642.8000000000612
879,48.6
880,666.7388368592657
881,1485.1377624594213
882,948.6001941951583
883,360.085859203744
884,376.24689803854625
885,1195.9000000001645
886,349.2000000000854
887,902.2958459419723
888,338.7
889,55.5
890,998.0492143069591
891,577.2000000000953
892,505.66317040821224
893,733.6580603401164
894,769.7399052963542
895,490.85635143386685
896,614.0408195990176
897,540.8563570845799
898,574.3
899,337.1000000000001
900,395.0
901,552.8840383072011
902,863.5431625647157
903,915.2552462132547
904,36.2
905,386.98647727013105
906,811.3488150585962
907,1241.251195025594
908,1004.2726848821571
909,487.9410474814339
910,749.9324524397172
911,843.7868169320483
912,219.40000000021791
913,968.5624943412264
914,253.3256682022058
915,422.20000000000005
916,1649.714825484272
917,657.513928664197
918,622.1107008088862
919,80.2
920,625.9672724547366
921,1051.6999999999998
922,1166.3000000000002
923,835.5417798908294
924,1217.1231258484922
925,1200.4
926,160.86870451193866
927,219.40000000021791
928,874.9247669387944
929,383.60041006708644
930,398.3000000000733
931,450.2908391960371
932,945.7935560434275
933,612.5829572675043
934,1786.322756288932
935,520.848260599687
936,357.4101696282121
937,377.3617604183989
938,484.19999999999993
939,907.8426192531592
940,606.265781860261
941,190.50592251069548
942,694.3908136919083
943,193.285859203744
944,751.4000000000909
945,1624.8982880830154
946,994.5999999999999
947,930.7000000000735
948,976.9000000000001
949,509.22566820230674
950,1019.6820982384705
951,451.21719245730634
952,712.1000000000588
953,327.70466585594426
954,606.265781860261
955,1286.7133117729022
956,1207.240502825206
957,425.9982880829243
958,933.7726848821571
959,673.1000000000851
960,2268.6724834017846
961,745.100000000107
962,877.4231390039255
963,391.5999999999999
964,794.7210462044184
965,84.5
966,926.6958459419723
967,557.4537989188478
968,989.8256682023779
969,453.6468980385462
970,210.29999999999998
971,1087.6000000000736
972,737.4231390039255
973,699.285859203744
974,869.4000000000001
975,959.8570312085502
976,360.50874884330824
977,519.4905076897649
978,0.0
979,566.500000000085
980,1084.5985102783768
981,749.7239999999529
982,758.5000003000007
983,1080.8975349536695
984,945.8932853802756
985,170.585859203744
986,378.6365979053402
987,685.4462133866475
988,52.400000000083814
989,837.0122673115413
990,547.4399052963543
991,772.6000003000005
992,398.43245243971745
993,556.0960774283473
994,988.5000000000315
995,118.30000000003564
996,800.3642185979111
997,236.2
998,804.400000000061
999,607.5178482017293
